file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
FDP_Wahlprogramm_2021,45,26,17,3619,2978,3807,0,188,68,96.435226,wichtig
FDP_Wahlprogramm_2021,45,27,1,300,3061,968,27,668,69,91.922829,Emissionshandelssysteme
FDP_Wahlprogramm_2021,45,27,2,995,3069,1034,29,39,44,96.987335,in
FDP_Wahlprogramm_2021,45,27,3,1063,3061,1219,29,156,69,96.187576,jedem
FDP_Wahlprogramm_2021,45,27,4,1248,3061,1333,23,85,53,96.810852,Fall
FDP_Wahlprogramm_2021,45,27,5,1356,3061,1699,467,343,53,96.872772,vorzuziehen.
FDP_Wahlprogramm_2021,45,27,6,2166,3069,2259,22,93,46,96.376068,wie
FDP_Wahlprogramm_2021,45,27,7,2281,3061,2484,22,203,54,96.652565,Wälder
FDP_Wahlprogramm_2021,45,27,8,2506,3083,2568,29,62,31,96.93013,an
FDP_Wahlprogramm_2021,45,27,9,2597,3061,2717,26,120,53,96.402931,Land
FDP_Wahlprogramm_2021,45,27,10,2743,3061,2846,26,103,53,96.229462,sind
FDP_Wahlprogramm_2021,45,27,11,2872,3061,2952,23,80,53,92.761444,die
FDP_Wahlprogramm_2021,45,27,12,2975,3061,3331,27,356,68,92.209763,"Algenwälder,"
FDP_Wahlprogramm_2021,45,27,13,3358,3065,3755,0,397,64,92.337509,Seegraswiesen
FDP_Wahlprogramm_2021,45,28,1,2169,3144,2262,25,93,53,96.706161,und
FDP_Wahlprogramm_2021,45,28,2,2287,3144,2380,26,93,53,93.288658,das
FDP_Wahlprogramm_2021,45,28,3,2406,3144,2774,26,368,69,91.772751,Phytoplankton
FDP_Wahlprogramm_2021,45,28,4,2800,3144,2887,21,87,53,96.744904,der
FDP_Wahlprogramm_2021,45,28,5,2908,3148,3095,29,187,59,96.264626,"Meere,"
FDP_Wahlprogramm_2021,45,28,6,3124,3166,3195,29,71,31,96.874794,um
FDP_Wahlprogramm_2021,45,28,7,3224,3144,3515,20,291,53,96.740189,Kohlenstoff
FDP_Wahlprogramm_2021,45,28,8,3535,3166,3624,24,89,31,96.711052,aus
FDP_Wahlprogramm_2021,45,28,9,3648,3144,3734,0,86,53,96.32859,der
FDP_Wahlprogramm_2021,45,29,1,299,3228,752,23,453,53,96.547462,Internationale
FDP_Wahlprogramm_2021,45,29,2,775,3227,1182,26,407,54,93.024277,Maßnahmen
FDP_Wahlprogramm_2021,45,29,3,1208,3228,1546,25,338,53,92.218582,anrechnen
FDP_Wahlprogramm_2021,45,29,4,1571,3255,1602,564,31,10,92.204514,-
FDP_Wahlprogramm_2021,45,29,5,2166,3228,2488,22,322,69,96.482231,Atmosphäre
FDP_Wahlprogramm_2021,45,29,6,2510,3251,2570,26,60,30,96.533913,zu
FDP_Wahlprogramm_2021,45,29,7,2596,3228,2847,29,251,69,96.298096,speichern
FDP_Wahlprogramm_2021,45,29,8,2876,3228,2969,26,93,53,96.692299,und
FDP_Wahlprogramm_2021,45,29,9,2995,3228,3259,19,264,53,96.619965,Sauerstoff
FDP_Wahlprogramm_2021,45,29,10,3278,3250,3361,22,83,31,96.596298,zur
FDP_Wahlprogramm_2021,45,29,11,3383,3228,3652,25,269,68,96.311577,Verfügung
FDP_Wahlprogramm_2021,45,29,12,3677,3251,3737,0,60,30,96.737999,zu
FDP_Wahlprogramm_2021,45,30,1,299,3311,686,23,387,53,95.752785,Klimaschutz
FDP_Wahlprogramm_2021,45,30,2,709,3310,969,24,260,54,95.829994,effizient
FDP_Wahlprogramm_2021,45,30,3,993,3321,1297,871,304,43,96.223785,umsetzen
FDP_Wahlprogramm_2021,45,30,4,2168,3311,2344,31,176,53,95.990356,stellen.
FDP_Wahlprogramm_2021,45,30,5,2375,3316,2482,24,107,48,96.328354,Eine
FDP_Wahlprogramm_2021,45,30,6,2506,3311,2729,22,223,68,93.302719,gesunde
FDP_Wahlprogramm_2021,45,30,7,2751,3311,3069,28,318,53,87.401192,Meeresflora
FDP_Wahlprogramm_2021,45,30,8,3097,3311,3243,22,146,53,96.689598,leistet
FDP_Wahlprogramm_2021,45,30,9,3265,3319,3401,25,136,45,96.792526,somit
FDP_Wahlprogramm_2021,45,30,10,3426,3311,3548,24,122,53,96.967529,nicht
FDP_Wahlprogramm_2021,45,30,11,3572,3333,3652,22,80,31,96.929276,nur
FDP_Wahlprogramm_2021,45,30,12,3674,3319,3814,0,140,45,96.893822,einen
FDP_Wahlprogramm_2021,45,31,1,2166,3394,2420,29,254,68,96.116867,wichtigen
FDP_Wahlprogramm_2021,45,31,2,2449,3399,2631,26,182,63,96.116867,Beitrag
FDP_Wahlprogramm_2021,45,31,3,2657,3416,2740,22,83,31,96.958488,zur
FDP_Wahlprogramm_2021,45,31,4,2762,3394,3067,21,305,53,95.914413,Gesundheit
FDP_Wahlprogramm_2021,45,31,5,3088,3394,3177,363,89,53,93.24456,des
FDP_Wahlprogramm_2021,45,31,7,3540,3398,3739,0,199,59,96.395638,"Ozean,"
FDP_Wahlprogramm_2021,45,32,1,296,3481,398,25,102,51,96.583656,Wir
FDP_Wahlprogramm_2021,45,32,2,423,3483,548,27,125,48,96.922241,Freie
FDP_Wahlprogramm_2021,45,32,3,575,3478,889,26,314,53,96.578712,Demokraten
FDP_Wahlprogramm_2021,45,32,4,915,3478,1085,26,170,54,96.801849,wollen
FDP_Wahlprogramm_2021,45,32,5,1111,3478,1192,22,81,53,96.769989,die
FDP_Wahlprogramm_2021,45,32,6,1214,3478,1527,25,313,68,96.252594,Möglichkeit
FDP_Wahlprogramm_2021,45,32,7,1552,3490,1738,30,186,51,93.30603,"nutzen,"
FDP_Wahlprogramm_2021,45,32,8,1768,3478,1942,226,174,69,93.016083,Projek-
FDP_Wahlprogramm_2021,45,32,9,2168,3478,2376,26,208,53,96.243927,sondern
FDP_Wahlprogramm_2021,45,32,10,2402,3478,2526,25,124,53,96.305222,auch
FDP_Wahlprogramm_2021,45,32,11,2551,3501,2611,28,60,30,92.836563,zu
FDP_Wahlprogramm_2021,45,32,12,2639,3478,2992,29,353,68,92.385948,nachhaltigem
FDP_Wahlprogramm_2021,45,32,13,3021,3478,3349,31,328,53,96.442451,Klimaschutz.
FDP_Wahlprogramm_2021,45,32,14,3380,3478,3592,26,212,53,96.678696,Deshalb
FDP_Wahlprogramm_2021,45,32,15,3618,3486,3803,0,185,45,96.50753,müssen
FDP_Wahlprogramm_2021,45,33,1,297,3573,340,26,43,41,96.773964,te
FDP_Wahlprogramm_2021,45,33,2,366,3569,406,26,40,44,96.441681,in
FDP_Wahlprogramm_2021,45,33,3,432,3561,649,27,217,53,96.385338,anderen
FDP_Wahlprogramm_2021,45,33,4,676,3565,871,25,195,49,96.71595,Staaten
FDP_Wahlprogramm_2021,45,33,5,896,3584,955,26,59,30,96.998085,zu
FDP_Wahlprogramm_2021,45,33,6,981,3561,1276,28,295,53,96.84819,finanzieren
FDP_Wahlprogramm_2021,45,33,7,1304,3561,1397,25,93,53,96.881706,und
FDP_Wahlprogramm_2021,45,33,8,1422,3561,1503,24,81,53,96.788605,die
FDP_Wahlprogramm_2021,45,33,9,1527,3561,1944,222,417,69,96.598877,entsprechenden
FDP_Wahlprogramm_2021,45,33,10,2166,3569,2249,22,83,46,96.830704,wir
FDP_Wahlprogramm_2021,45,33,11,2271,3561,2351,23,80,53,93.297531,die
FDP_Wahlprogramm_2021,45,33,12,2374,3561,2692,27,318,53,92.549255,Meeresflora
FDP_Wahlprogramm_2021,45,33,13,2719,3561,2989,24,270,53,96.4543,besonders
FDP_Wahlprogramm_2021,45,33,14,3013,3561,3256,0,243,53,96.2799,schützen.
FDP_Wahlprogramm_2021,45,34,1,296,3644,961,27,665,68,92.326424,Treibhausgasreduktionen
FDP_Wahlprogramm_2021,45,34,2,988,3644,1072,20,84,53,96.988754,auf
FDP_Wahlprogramm_2021,45,34,3,1092,3644,1173,23,81,53,96.668411,die
FDP_Wahlprogramm_2021,45,34,4,1196,3652,1405,25,209,60,96.266945,eigenen
FDP_Wahlprogramm_2021,45,34,5,1430,3644,1559,24,129,53,96.624489,Ziele
FDP_Wahlprogramm_2021,45,34,6,1583,3644,1942,0,359,53,96.566498,anzurechnen.
FDP_Wahlprogramm_2021,45,35,1,296,3728,464,26,168,53,95.968491,Artikel
FDP_Wahlprogramm_2021,45,35,2,490,3732,522,25,32,49,78.01432,6
FDP_Wahlprogramm_2021,45,35,3,547,3728,637,26,90,53,96.776581,des
FDP_Wahlprogramm_2021,45,35,4,663,3733,840,21,177,48,96.693962,Pariser
FDP_Wahlprogramm_2021,45,35,5,861,3728,1189,24,328,53,95.242836,Abkommens
FDP_Wahlprogramm_2021,45,35,6,1213,3728,1332,21,119,53,96.347443,sieht
FDP_Wahlprogramm_2021,45,35,7,1353,3728,1446,23,93,53,96.914108,das
FDP_Wahlprogramm_2021,45,35,8,1469,3728,1797,24,328,53,96.16095,ausdrücklich
FDP_Wahlprogramm_2021,45,35,9,1821,3750,1915,254,94,31,96.723724,vor.
FDP_Wahlprogramm_2021,45,35,10,2169,3728,2623,23,454,68,78.100143,Umweltpolitik
FDP_Wahlprogramm_2021,45,35,11,2646,3728,2736,28,90,53,93.228348,als
FDP_Wahlprogramm_2021,45,35,12,2764,3729,3337,0,573,52,91.670288,Innovationsmotor
FDP_Wahlprogramm_2021,45,36,1,300,3816,408,26,108,48,92.97847,Eine
FDP_Wahlprogramm_2021,45,36,2,434,3811,940,29,506,69,92.376694,Doppelanrechnung
FDP_Wahlprogramm_2021,45,36,3,969,3819,1020,22,51,45,96.592171,ist
FDP_Wahlprogramm_2021,45,36,4,1042,3811,1192,26,150,53,95.992119,dabei
FDP_Wahlprogramm_2021,45,36,5,1218,3811,1625,28,407,68,96.55455,ausgeschlossen
FDP_Wahlprogramm_2021,45,36,6,1653,3811,1746,26,93,53,96.898026,und
FDP_Wahlprogramm_2021,45,36,7,1772,3811,1858,0,86,53,96.750938,der
FDP_Wahlprogramm_2021,45,37,1,296,3894,464,26,168,53,96.111786,Artikel
FDP_Wahlprogramm_2021,45,37,2,490,3898,522,25,32,49,86.413948,6
FDP_Wahlprogramm_2021,45,37,3,547,3894,678,21,131,53,96.915176,dient
FDP_Wahlprogramm_2021,45,37,4,699,3894,848,26,149,63,96.624054,"dazu,"
FDP_Wahlprogramm_2021,45,37,5,874,3902,1175,29,301,60,96.356346,gemeinsam
FDP_Wahlprogramm_2021,45,37,6,1204,3894,1332,22,128,53,96.570244,mehr
FDP_Wahlprogramm_2021,45,37,7,1354,3917,1413,25,59,30,96.450111,zu
FDP_Wahlprogramm_2021,45,37,8,1438,3894,1701,30,263,53,96.450111,erreichen.
FDP_Wahlprogramm_2021,45,37,9,1731,3894,1917,249,186,68,96.485863,Bislang
FDP_Wahlprogramm_2021,45,37,10,2166,3897,2268,25,102,51,96.826859,Wir
FDP_Wahlprogramm_2021,45,37,11,2293,3899,2418,27,125,48,96.396355,Freie
FDP_Wahlprogramm_2021,45,37,12,2445,3894,2759,26,314,53,96.396355,Demokraten
FDP_Wahlprogramm_2021,45,37,13,2785,3894,2955,26,170,54,96.890396,wollen
FDP_Wahlprogramm_2021,45,37,14,2981,3902,3091,27,110,45,93.28315,eine
FDP_Wahlprogramm_2021,45,37,15,3118,3894,3484,26,366,68,92.005974,ideologiefreie
FDP_Wahlprogramm_2021,45,37,16,3510,3894,3810,0,300,69,88.761497,umweltpoli-
FDP_Wahlprogramm_2021,45,38,1,295,3978,551,21,256,53,95.937721,verzichtet
FDP_Wahlprogramm_2021,45,38,2,572,3978,653,26,81,53,96.969505,die
FDP_Wahlprogramm_2021,45,38,3,679,3983,746,29,67,48,96.864059,EU
FDP_Wahlprogramm_2021,45,38,4,775,3978,948,26,173,69,96.904968,jedoch
FDP_Wahlprogramm_2021,45,38,5,974,3978,1198,27,224,68,96.545601,freiwillig
FDP_Wahlprogramm_2021,45,38,6,1225,3978,1309,20,84,53,96.462158,auf
FDP_Wahlprogramm_2021,45,38,7,1329,3978,1410,26,81,53,96.202957,die
FDP_Wahlprogramm_2021,45,38,8,1436,3981,1659,27,223,65,96.202957,Nutzung
FDP_Wahlprogramm_2021,45,38,9,1686,3978,1846,321,160,53,96.482849,dieser
FDP_Wahlprogramm_2021,45,38,10,2167,3978,2314,24,147,53,96.387253,tische
FDP_Wahlprogramm_2021,45,38,11,2338,3978,2725,28,387,68,96.342354,Gesetzgebung
FDP_Wahlprogramm_2021,45,38,12,2753,3978,2846,26,93,53,96.808655,und
FDP_Wahlprogramm_2021,45,38,13,2872,3978,2952,27,80,53,96.019547,die
FDP_Wahlprogramm_2021,45,38,14,2979,3978,3245,27,266,68,96.695976,Förderung
FDP_Wahlprogramm_2021,45,38,15,3272,3986,3404,25,132,45,96.825432,einer
FDP_Wahlprogramm_2021,45,38,16,3429,3978,3740,0,311,68,96.687706,"lebendigen,"
FDP_Wahlprogramm_2021,45,39,1,296,4061,622,30,326,68,95.904419,Möglichkeit.
FDP_Wahlprogramm_2021,45,39,2,652,4066,722,25,70,48,96.851639,Da
FDP_Wahlprogramm_2021,45,39,3,747,4083,800,23,53,31,96.851639,es
FDP_Wahlprogramm_2021,45,39,4,823,4061,891,22,68,53,96.968338,für
FDP_Wahlprogramm_2021,45,39,5,913,4061,1006,26,93,53,96.286491,das
FDP_Wahlprogramm_2021,45,39,6,1032,4061,1176,28,144,53,96.286491,Klima
FDP_Wahlprogramm_2021,45,39,7,1204,4061,1449,25,245,53,96.869759,irrelevant
FDP_Wahlprogramm_2021,45,39,8,1474,4069,1539,27,65,55,96.922104,"ist,"
FDP_Wahlprogramm_2021,45,39,9,1566,4083,1628,25,62,31,95.850006,an
FDP_Wahlprogramm_2021,45,39,10,1653,4061,1861,309,208,54,95.850006,welcher
FDP_Wahlprogramm_2021,45,39,11,2170,4069,2468,27,298,45,93.282753,innovativen
FDP_Wahlprogramm_2021,45,39,12,2495,4061,2871,31,376,69,91.781189,Start-up-Kultur.
FDP_Wahlprogramm_2021,45,39,13,2902,4061,3232,24,330,68,92.426552,Erfindergeist
FDP_Wahlprogramm_2021,45,39,14,3256,4083,3379,26,123,31,93.291878,muss
FDP_Wahlprogramm_2021,45,39,15,3405,4061,3823,0,418,68,92.555801,Entfaltungsmög-
FDP_Wahlprogramm_2021,45,40,1,298,4144,436,23,138,53,96.551353,Stelle
FDP_Wahlprogramm_2021,45,40,2,459,4148,576,24,117,69,95.94191,"CO,"
FDP_Wahlprogramm_2021,45,40,3,600,4152,882,21,282,61,96.784378,eingespart
FDP_Wahlprogramm_2021,45,40,4,903,4144,1036,26,133,63,96.961388,"wird,"
FDP_Wahlprogramm_2021,45,40,5,1062,4144,1232,26,170,54,96.915161,wollen
FDP_Wahlprogramm_2021,45,40,6,1258,4152,1341,24,83,46,96.641266,wir
FDP_Wahlprogramm_2021,45,40,7,1365,4144,1441,29,76,53,96.998222,bei
FDP_Wahlprogramm_2021,45,40,8,1470,4144,1680,25,210,53,96.962883,höheren
FDP_Wahlprogramm_2021,45,40,9,1705,4144,1864,306,159,53,96.94558,Zielen
FDP_Wahlprogramm_2021,45,40,10,2170,4144,2412,28,242,53,96.38018,lichkeiten
FDP_Wahlprogramm_2021,45,40,11,2440,4144,2744,28,304,63,96.181442,"bekommen,"
FDP_Wahlprogramm_2021,45,40,12,2772,4144,2949,23,177,53,96.703064,sodass
FDP_Wahlprogramm_2021,45,40,13,2972,4144,3065,21,93,53,96.514717,alle
FDP_Wahlprogramm_2021,45,40,14,3086,4166,3178,27,92,31,96.739349,von
FDP_Wahlprogramm_2021,45,40,15,3205,4144,3299,29,94,53,96.98703,den
FDP_Wahlprogramm_2021,45,40,16,3328,4144,3467,29,139,53,96.359108,Ideen
FDP_Wahlprogramm_2021,45,40,17,3496,4144,3761,0,265,69,96.551674,profitieren
FDP_Wahlprogramm_2021,45,41,1,299,4228,469,26,170,68,96.759827,künftig
FDP_Wahlprogramm_2021,45,41,2,495,4228,576,22,81,53,96.704353,die
FDP_Wahlprogramm_2021,45,41,3,598,4228,911,21,313,68,96.292297,Möglichkeit
FDP_Wahlprogramm_2021,45,41,4,932,4228,1166,26,234,63,96.225784,"eröffnen,"
FDP_Wahlprogramm_2021,45,41,5,1192,4228,1330,27,138,53,96.605858,diese
FDP_Wahlprogramm_2021,45,41,6,1357,4236,1411,27,54,44,96.664932,im
FDP_Wahlprogramm_2021,45,41,7,1438,4232,1583,23,145,49,96.387146,Sinne
FDP_Wahlprogramm_2021,45,41,8,1606,4236,1738,23,132,45,93.261841,einer
FDP_Wahlprogramm_2021,45,41,9,1761,4228,1871,298,110,53,92.34584,öko-
FDP_Wahlprogramm_2021,45,41,10,2169,4228,2262,27,93,53,97.017982,und
FDP_Wahlprogramm_2021,45,41,11,2289,4228,2691,26,402,68,96.310806,ungewöhnliche
FDP_Wahlprogramm_2021,45,41,12,2717,4228,2856,26,139,53,96.237572,Ideen
FDP_Wahlprogramm_2021,45,41,13,2882,4250,2965,21,83,31,93.297195,zur
FDP_Wahlprogramm_2021,45,41,14,2986,4228,3259,24,273,53,92.219872,Marktreife
FDP_Wahlprogramm_2021,45,41,15,3283,4228,3521,20,238,68,96.832642,gebracht
FDP_Wahlprogramm_2021,45,41,16,3541,4228,3737,0,196,54,96.485672,werden
FDP_Wahlprogramm_2021,45,42,1,300,4311,510,26,210,53,92.600365,nomisch
FDP_Wahlprogramm_2021,45,42,2,536,4311,806,29,270,53,93.292206,effizienten
FDP_Wahlprogramm_2021,45,42,3,835,4311,1145,22,310,69,92.680153,Klimapolitik
FDP_Wahlprogramm_2021,45,42,4,1167,4311,1291,28,124,53,96.89666,auch
FDP_Wahlprogramm_2021,45,42,5,1319,4311,1435,388,116,53,96.831314,über
FDP_Wahlprogramm_2021,45,42,7,1823,4311,1945,224,122,53,96.753304,nach
FDP_Wahlprogramm_2021,45,42,8,2169,4311,2374,30,205,53,96.66748,können.
FDP_Wahlprogramm_2021,45,42,9,2404,4316,2545,24,141,48,96.145645,Diese
FDP_Wahlprogramm_2021,45,42,10,2569,4311,2735,27,166,53,96.145645,dürfen
FDP_Wahlprogramm_2021,45,42,11,2762,4311,2858,26,96,53,96.736053,sich
FDP_Wahlprogramm_2021,45,42,12,2884,4311,3016,29,132,53,96.49469,dann
FDP_Wahlprogramm_2021,45,42,13,3045,4319,3099,29,54,44,93.289833,im
FDP_Wahlprogramm_2021,45,42,14,3128,4311,3684,0,556,54,91.616737,marktwirtschaftlichen
FDP_Wahlprogramm_2021,45,43,1,296,4394,464,26,168,53,95.943382,Artikel
FDP_Wahlprogramm_2021,45,43,2,490,4398,522,25,32,49,90.027596,6
FDP_Wahlprogramm_2021,45,43,3,547,4394,637,26,90,53,96.633652,des
FDP_Wahlprogramm_2021,45,43,4,663,4399,840,21,177,48,96.548332,Pariser
FDP_Wahlprogramm_2021,45,43,5,861,4394,1189,22,328,53,95.547615,Abkommens
FDP_Wahlprogramm_2021,45,43,6,1211,4417,1270,26,59,30,96.883415,zu
FDP_Wahlprogramm_2021,45,43,7,1296,4394,1558,608,262,53,93.970329,erreichen.
FDP_Wahlprogramm_2021,45,43,8,2166,4394,2493,25,327,54,95.84687,Wettbewerb
FDP_Wahlprogramm_2021,45,43,9,2518,4394,2782,27,264,54,96.268265,beweisen.
FDP_Wahlprogramm_2021,45,43,10,2809,4397,2911,24,102,51,96.658943,Wir
FDP_Wahlprogramm_2021,45,43,11,2935,4402,3244,27,309,45,96.176651,unterstützen
FDP_Wahlprogramm_2021,45,43,12,3271,4394,3426,22,155,53,96.521126,daher
FDP_Wahlprogramm_2021,45,43,13,3448,4394,3572,26,124,53,96.652679,auch
FDP_Wahlprogramm_2021,45,43,14,3598,4394,3691,0,93,53,96.962708,alle
FDP_Wahlprogramm_2021,45,44,1,2170,4483,2506,29,336,48,96.547188,Innovationen
FDP_Wahlprogramm_2021,45,44,2,2535,4486,2574,26,39,44,96.706421,in
FDP_Wahlprogramm_2021,45,44,3,2600,4478,2860,30,260,68,96.271408,"Züchtung,"
FDP_Wahlprogramm_2021,45,44,4,2890,4478,3296,29,406,63,96.678513,"Pflanzenschutz,"
FDP_Wahlprogramm_2021,45,44,5,3325,4478,3704,28,379,68,96.592697,Digitalisierung
FDP_Wahlprogramm_2021,45,44,6,3732,4478,3825,0,93,53,96.997314,und
FDP_Wahlprogramm_2021,45,45,1,299,4561,686,26,387,53,96.297646,Klimaschutz
FDP_Wahlprogramm_2021,45,45,2,712,4561,907,29,195,68,96.258606,richtig
FDP_Wahlprogramm_2021,45,45,3,936,4561,1184,25,248,53,92.033791,machen
FDP_Wahlprogramm_2021,45,45,4,1209,4588,1240,23,31,10,92.033791,-
FDP_Wahlprogramm_2021,45,45,5,1263,4561,1526,25,263,53,95.822456,sozialen
FDP_Wahlprogramm_2021,45,45,6,1551,4561,1859,308,308,68,95.633141,Ausgleich
FDP_Wahlprogramm_2021,45,45,7,2167,4561,2384,29,217,53,96.725342,anderen
FDP_Wahlprogramm_2021,45,45,8,2413,4561,2688,26,275,63,96.102646,"Bereichen,"
FDP_Wahlprogramm_2021,45,45,9,2714,4561,2795,24,81,53,96.536552,die
FDP_Wahlprogramm_2021,45,45,10,2819,4561,2963,30,144,53,96.861588,durch
FDP_Wahlprogramm_2021,45,45,11,2993,4561,3088,27,95,53,96.700706,ihre
FDP_Wahlprogramm_2021,45,45,12,3115,4564,3337,27,222,65,96.829811,Nutzung
FDP_Wahlprogramm_2021,45,45,13,3364,4561,3494,27,130,53,96.772537,dazu
FDP_Wahlprogramm_2021,45,45,14,3521,4561,3790,0,269,68,96.691048,"beitragen,"
FDP_Wahlprogramm_2021,45,46,1,296,4643,604,1563,308,54,96.658112,einführen
FDP_Wahlprogramm_2021,45,46,2,2167,4644,2247,27,80,53,96.465919,die
FDP_Wahlprogramm_2021,45,46,3,2274,4644,2523,27,249,68,96.77314,Belastung
FDP_Wahlprogramm_2021,45,46,4,2550,4644,2636,25,86,53,96.704277,der
FDP_Wahlprogramm_2021,45,46,5,2661,4644,2856,20,195,54,96.414864,Umwelt
FDP_Wahlprogramm_2021,45,46,6,2876,4667,2936,28,60,30,96.888481,zu
FDP_Wahlprogramm_2021,45,46,7,2964,4652,3269,0,305,45,96.549568,minimieren.
FDP_Wahlprogramm_2021,45,47,1,296,4814,398,25,102,51,96.877747,Wir
FDP_Wahlprogramm_2021,45,47,2,423,4816,548,27,125,48,96.610115,Freie
FDP_Wahlprogramm_2021,45,47,3,575,4811,889,26,314,53,96.531395,Demokraten
FDP_Wahlprogramm_2021,45,47,4,915,4811,1085,26,170,54,96.45208,wollen
FDP_Wahlprogramm_2021,45,47,5,1111,4819,1221,27,110,45,93.293076,eine
FDP_Wahlprogramm_2021,45,47,6,1248,4811,1661,24,413,53,90.877808,Klimadividende
FDP_Wahlprogramm_2021,45,47,7,1685,4811,1928,237,243,53,96.487747,einführen
FDP_Wahlprogramm_2021,45,47,8,2165,4811,2523,26,358,53,96.738495,Alternative
FDP_Wahlprogramm_2021,45,47,9,2549,4810,2892,22,343,54,93.276619,Kraftstoffe
FDP_Wahlprogramm_2021,45,47,10,2914,4838,2945,26,31,10,92.646751,-
FDP_Wahlprogramm_2021,45,47,11,2971,4811,3358,24,387,53,96.298882,Klimaschutz
FDP_Wahlprogramm_2021,45,47,12,3382,4811,3561,0,179,53,96.301392,durch
FDP_Wahlprogramm_2021,45,48,1,299,4894,392,25,93,53,96.923027,und
FDP_Wahlprogramm_2021,45,48,2,417,4894,498,26,81,53,93.300552,die
FDP_Wahlprogramm_2021,45,48,3,524,4894,1046,27,522,68,92.095139,Energiebesteuerung
FDP_Wahlprogramm_2021,45,48,4,1073,4894,1303,26,230,53,92.436668,drastisch
FDP_Wahlprogramm_2021,45,48,5,1329,4894,1597,29,268,53,91.562271,absenken.
FDP_Wahlprogramm_2021,45,48,6,1626,4898,1691,26,65,49,96.797142,So
FDP_Wahlprogramm_2021,45,48,7,1717,4902,1903,266,186,45,96.512886,müssen
FDP_Wahlprogramm_2021,45,48,8,2169,4895,2511,0,342,52,96.402527,Innovation
FDP_Wahlprogramm_2021,45,49,1,297,4978,421,26,124,53,96.709167,auch
FDP_Wahlprogramm_2021,45,49,2,447,4978,527,25,80,53,96.430275,die
FDP_Wahlprogramm_2021,45,49,3,552,4978,769,29,217,53,96.582047,sozialen
FDP_Wahlprogramm_2021,45,49,4,798,4983,966,27,168,48,96.583572,Kosten
FDP_Wahlprogramm_2021,45,49,5,993,4978,1082,26,89,53,93.020874,des
FDP_Wahlprogramm_2021,45,49,6,1108,4978,1479,23,371,53,92.290482,Klimaschutzes
FDP_Wahlprogramm_2021,45,49,7,1502,4978,1825,0,323,68,92.317024,abgemildert
FDP_Wahlprogramm_2021,45,50,1,296,5061,510,31,214,54,96.381042,werden.
FDP_Wahlprogramm_2021,45,50,2,541,5066,610,25,69,48,96.8508,Da
FDP_Wahlprogramm_2021,45,50,3,635,5061,716,25,81,53,96.8508,die
FDP_Wahlprogramm_2021,45,50,4,741,5061,1124,23,383,53,78.106621,kontinuierliche
FDP_Wahlprogramm_2021,45,50,5,1147,5061,1500,27,353,69,91.834015,Verknappung
FDP_Wahlprogramm_2021,45,50,6,1527,5061,1613,21,86,53,92.83709,der
FDP_Wahlprogramm_2021,45,50,7,1634,5061,1867,299,233,53,91.379662,Zertifika-
FDP_Wahlprogramm_2021,45,50,8,2166,5064,2268,25,102,51,96.757149,Wir
FDP_Wahlprogramm_2021,45,50,9,2293,5066,2418,27,125,48,96.663155,Freie
FDP_Wahlprogramm_2021,45,50,10,2445,5061,2759,26,314,53,96.410553,Demokraten
FDP_Wahlprogramm_2021,45,50,11,2785,5061,2955,29,170,54,96.709137,wollen
FDP_Wahlprogramm_2021,45,50,12,2984,5061,3113,22,129,53,96.955017,mehr
FDP_Wahlprogramm_2021,45,50,13,3135,5061,3411,27,276,53,96.951088,alternative
FDP_Wahlprogramm_2021,45,50,14,3438,5061,3715,31,277,53,96.32679,Kraftstoffe.
FDP_Wahlprogramm_2021,45,50,15,3746,5066,3829,0,83,48,96.079826,Die
FDP_Wahlprogramm_2021,45,51,1,297,5156,340,23,43,41,96.812012,te
FDP_Wahlprogramm_2021,45,51,2,363,5144,448,20,85,53,96.755615,auf
FDP_Wahlprogramm_2021,45,51,3,468,5144,554,23,86,53,96.589905,der
FDP_Wahlprogramm_2021,45,51,4,577,5152,717,27,140,45,96.575249,einen
FDP_Wahlprogramm_2021,45,51,5,744,5148,870,23,126,49,96.127319,Seite
FDP_Wahlprogramm_2021,45,51,6,893,5167,952,26,59,30,97.002403,zu
FDP_Wahlprogramm_2021,45,51,7,978,5144,1262,29,284,68,96.795013,steigenden
FDP_Wahlprogramm_2021,45,51,8,1291,5149,1473,28,182,48,96.326157,Preisen
FDP_Wahlprogramm_2021,45,51,9,1501,5144,1594,26,93,53,96.463127,und
FDP_Wahlprogramm_2021,45,51,10,1620,5144,1704,20,84,53,96.463127,auf
FDP_Wahlprogramm_2021,45,51,11,1724,5144,1810,356,86,53,96.901123,der
FDP_Wahlprogramm_2021,45,51,12,2166,5144,2518,30,352,68,96.796906,Zertifizierung
FDP_Wahlprogramm_2021,45,51,13,2548,5166,2671,21,123,31,96.766098,muss
FDP_Wahlprogramm_2021,45,51,14,2692,5144,2987,20,295,53,96.749138,vereinfacht
FDP_Wahlprogramm_2021,45,51,15,3007,5144,3221,31,214,54,96.067245,werden.
FDP_Wahlprogramm_2021,45,51,16,3252,5144,3572,27,320,53,95.808495,Deutschland
FDP_Wahlprogramm_2021,45,51,17,3599,5144,3721,27,122,53,96.745911,kann
FDP_Wahlprogramm_2021,45,51,18,3748,5144,3828,0,80,53,96.659218,die
FDP_Wahlprogramm_2021,45,52,1,297,5228,514,27,217,53,96.266754,anderen
