file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
AFD_Wahlprogramm_2021,175,8,3,1326,1798,1416,19,90,54,93.159286,die
AFD_Wahlprogramm_2021,175,8,4,1435,1797,1563,24,128,63,92.566254,"AfD,"
AFD_Wahlprogramm_2021,175,8,5,1587,1798,1703,21,116,54,93.229599,den
AFD_Wahlprogramm_2021,175,8,6,1724,1797,2354,20,630,71,91.811607,Herausforderungen
AFD_Wahlprogramm_2021,175,8,7,2374,1798,2478,0,104,54,96.232002,der
AFD_Wahlprogramm_2021,175,9,1,851,1899,1196,16,345,66,92.099678,Gegenwart
AFD_Wahlprogramm_2021,175,9,2,1212,1894,1751,19,539,71,91.709724,technologieoffen
AFD_Wahlprogramm_2021,175,9,3,1770,1911,1841,17,71,38,96.119324,zu
AFD_Wahlprogramm_2021,175,9,4,1858,1895,2183,0,325,70,96.119324,begegnen.
AFD_Wahlprogramm_2021,175,10,1,213,1983,451,17,238,95,90.847824,Gesicherte
AFD_Wahlprogramm_2021,175,10,2,468,2026,552,15,84,37,96.327888,und
AFD_Wahlprogramm_2021,175,10,3,567,2027,761,0,194,47,96.118393,günstige
AFD_Wahlprogramm_2021,175,11,1,217,2097,639,18,422,73,92.681938,Energieversorgung
AFD_Wahlprogramm_2021,175,11,2,657,2097,709,142,52,36,96.370499,ist
AFD_Wahlprogramm_2021,175,11,3,851,2090,1190,19,339,54,92.21048,Gesicherte
AFD_Wahlprogramm_2021,175,11,4,1209,2090,1333,20,124,54,96.561501,und
AFD_Wahlprogramm_2021,175,11,5,1353,2092,1623,22,270,68,93.147453,günstige
AFD_Wahlprogramm_2021,175,11,6,1645,2092,2249,20,604,68,91.275284,Energieversorgung
AFD_Wahlprogramm_2021,175,11,7,2269,2092,2342,20,73,52,91.446442,ist
AFD_Wahlprogramm_2021,175,11,8,2362,2092,2493,23,131,52,91.446442,eine
AFD_Wahlprogramm_2021,175,11,9,2516,2090,2620,0,104,54,96.573494,der
AFD_Wahlprogramm_2021,175,12,5,1614,2203,1731,16,117,38,97.006653,von
AFD_Wahlprogramm_2021,175,12,6,1747,2187,2105,24,358,62,96.84922,"Wohlstand,"
AFD_Wahlprogramm_2021,175,12,7,2129,2187,2449,17,320,54,96.776482,Sicherheit
AFD_Wahlprogramm_2021,175,12,8,2466,2187,2590,0,124,54,96.842232,und
AFD_Wahlprogramm_2021,175,13,1,220,2304,466,19,246,43,95.794189,"Wohlstand,"
AFD_Wahlprogramm_2021,175,13,2,485,2304,707,144,222,37,96.881126,Sicherheit
AFD_Wahlprogramm_2021,175,13,3,851,2284,1230,23,379,54,96.426285,Gesundheit.
AFD_Wahlprogramm_2021,175,13,4,1253,2286,1422,23,169,52,96.75618,Diese
AFD_Wahlprogramm_2021,175,13,5,1445,2284,1926,19,481,54,96.62648,sicherzustellen
AFD_Wahlprogramm_2021,175,13,6,1945,2286,2018,19,73,52,93.241592,ist
AFD_Wahlprogramm_2021,175,13,7,2037,2283,2440,23,403,71,92.466698,Kernaufgabe
AFD_Wahlprogramm_2021,175,13,8,2463,2284,2567,0,104,54,96.909081,des
AFD_Wahlprogramm_2021,175,14,3,1109,2382,1555,16,446,70,95.983017,Energiepolitik
AFD_Wahlprogramm_2021,175,14,4,1571,2382,1865,0,294,62,93.271103,"bedeutet,"
AFD_Wahlprogramm_2021,175,15,1,217,2446,288,18,71,34,93.176094,Die
AFD_Wahlprogramm_2021,175,15,2,306,2443,372,25,66,48,93.167213,AfD
AFD_Wahlprogramm_2021,175,15,3,397,2449,502,12,105,31,92.48893,setzt
AFD_Wahlprogramm_2021,175,15,4,514,2443,600,18,86,37,92.48893,sich
AFD_Wahlprogramm_2021,175,15,5,618,2443,739,0,121,48,96.576996,dafür
AFD_Wahlprogramm_2021,175,16,1,219,2513,289,20,70,42,74.058174,"ein,"
AFD_Wahlprogramm_2021,175,16,2,309,2512,386,16,77,37,93.197739,den
AFD_Wahlprogramm_2021,175,16,3,402,2515,583,267,181,34,92.966362,Heraus-
AFD_Wahlprogramm_2021,175,16,4,850,2495,915,22,65,38,95.246307,so
AFD_Wahlprogramm_2021,175,16,5,937,2495,1007,20,70,38,96.628593,zu
AFD_Wahlprogramm_2021,175,16,6,1027,2487,1244,23,217,54,96.570648,"setzen,"
AFD_Wahlprogramm_2021,175,16,7,1267,2479,1402,23,135,54,96.713181,dass
AFD_Wahlprogramm_2021,175,16,8,1425,2479,1516,22,91,54,93.286606,die
AFD_Wahlprogramm_2021,175,16,9,1538,2484,2142,20,604,65,91.540466,Energieversorgung
AFD_Wahlprogramm_2021,175,16,10,2162,2479,2467,20,305,70,93.130058,"gesichert,"
AFD_Wahlprogramm_2021,175,16,11,2487,2495,2621,0,134,38,93.05957,um-
AFD_Wahlprogramm_2021,175,17,1,211,2582,492,18,281,48,96.368141,forderungen
AFD_Wahlprogramm_2021,175,17,2,510,2582,581,264,71,37,96.903801,der
AFD_Wahlprogramm_2021,175,17,3,845,2575,1310,18,465,55,91.932426,weltfreundlich
AFD_Wahlprogramm_2021,175,17,4,1328,2576,1452,18,124,54,96.546997,und
AFD_Wahlprogramm_2021,175,17,5,1470,2576,1919,20,449,70,96.03595,kostengünstig
AFD_Wahlprogramm_2021,175,17,6,1939,2578,2021,20,82,51,96.515282,im
AFD_Wahlprogramm_2021,175,17,7,2041,2576,2307,21,266,54,96.515282,Rahmen
AFD_Wahlprogramm_2021,175,17,8,2328,2576,2431,22,103,54,96.073898,des
AFD_Wahlprogramm_2021,175,17,9,2453,2575,2640,0,187,55,96.094635,freien
AFD_Wahlprogramm_2021,175,18,3,850,2673,1100,22,250,54,96.635185,Marktes
AFD_Wahlprogramm_2021,175,18,4,1122,2673,1548,19,426,70,96.285355,gewährleistet
AFD_Wahlprogramm_2021,175,18,5,1567,2675,1651,20,84,52,96.35408,ist.
AFD_Wahlprogramm_2021,175,18,6,1671,2678,1847,20,176,49,96.35408,Teure
AFD_Wahlprogramm_2021,175,18,7,1867,2673,1991,18,124,54,96.057465,und
AFD_Wahlprogramm_2021,175,18,8,2009,2673,2241,23,232,69,96.334938,knappe
AFD_Wahlprogramm_2021,175,18,9,2264,2675,2503,0,239,68,96.43663,Energie
AFD_Wahlprogramm_2021,175,19,1,219,2769,443,405,224,76,96.249092,begegnen.
AFD_Wahlprogramm_2021,175,19,2,848,2770,991,19,143,54,96.216316,lässt
AFD_Wahlprogramm_2021,175,19,3,1010,2770,1342,21,332,54,93.290199,Industrien
AFD_Wahlprogramm_2021,175,19,4,1363,2770,1718,17,355,54,92.265671,abwandern
AFD_Wahlprogramm_2021,175,19,5,1735,2770,1859,20,124,54,96.822769,und
AFD_Wahlprogramm_2021,175,19,6,1879,2770,2153,20,274,54,96.650734,schränkt
AFD_Wahlprogramm_2021,175,19,7,2173,2770,2290,20,117,54,93.116829,den
AFD_Wahlprogramm_2021,175,19,8,2310,2770,2561,0,251,54,92.639877,Lebens-
AFD_Wahlprogramm_2021,175,20,1,850,2868,1127,18,277,54,96.465919,standard
AFD_Wahlprogramm_2021,175,20,2,1145,2868,1359,17,214,54,96.465919,breiter
AFD_Wahlprogramm_2021,175,20,3,1376,2868,1521,23,145,54,96.843987,Teile
AFD_Wahlprogramm_2021,175,20,4,1544,2868,1648,19,104,54,96.433975,der
AFD_Wahlprogramm_2021,175,20,5,1667,2868,2075,22,408,70,96.23613,"Bevölkerung,"
AFD_Wahlprogramm_2021,175,20,6,2097,2868,2309,22,212,70,96.90107,gerade
AFD_Wahlprogramm_2021,175,20,7,2331,2868,2482,21,151,54,96.298813,auch
AFD_Wahlprogramm_2021,175,20,8,2503,2868,2606,0,103,54,96.298813,der
AFD_Wahlprogramm_2021,175,21,1,847,2973,1101,20,254,46,93.282104,unteren
AFD_Wahlprogramm_2021,175,21,2,1121,2965,1830,23,709,70,92.070099,"Einkommensgruppen,"
AFD_Wahlprogramm_2021,175,21,3,1853,2965,2139,21,286,54,96.475021,drastisch
AFD_Wahlprogramm_2021,175,21,4,2160,2967,2267,0,107,52,96.113884,ein.
AFD_Wahlprogramm_2021,175,22,1,848,3157,1104,17,256,72,93.281616,Energie
AFD_Wahlprogramm_2021,175,22,2,1121,3187,1155,17,34,9,92.833069,-
AFD_Wahlprogramm_2021,175,22,3,1172,3157,1329,14,157,56,96.322281,Nein
AFD_Wahlprogramm_2021,175,22,4,1343,3174,1487,14,144,39,96.798958,zum
AFD_Wahlprogramm_2021,175,22,5,1501,3162,1730,14,229,63,96.387299,„Green
AFD_Wahlprogramm_2021,175,22,6,1744,3156,1918,0,174,57,95.962593,Deal“
AFD_Wahlprogramm_2021,175,23,3,1221,3296,1338,20,117,54,96.242981,den
AFD_Wahlprogramm_2021,175,23,4,1358,3300,1572,200,214,58,96.242981,„Green
AFD_Wahlprogramm_2021,175,23,6,1772,3296,1875,20,103,54,96.486526,der
AFD_Wahlprogramm_2021,175,23,7,1895,3301,1984,21,89,49,96.047707,EU
AFD_Wahlprogramm_2021,175,23,8,2005,3298,2180,17,175,52,96.770561,sowie
AFD_Wahlprogramm_2021,175,23,9,2197,3296,2441,0,244,70,96.382057,jegliche
AFD_Wahlprogramm_2021,175,24,1,845,3395,1079,23,234,52,96.898155,weitere
AFD_Wahlprogramm_2021,175,24,2,1102,3398,1348,15,246,49,96.379623,Formen
AFD_Wahlprogramm_2021,175,24,3,1363,3409,1481,20,118,38,93.283592,von
AFD_Wahlprogramm_2021,175,24,4,1501,3392,1954,20,453,55,88.118576,Planwirtschaft
AFD_Wahlprogramm_2021,175,24,5,1974,3393,2056,0,82,54,96.758118,ab.
AFD_Wahlprogramm_2021,175,25,1,846,3590,963,14,117,51,96.653374,Wir
AFD_Wahlprogramm_2021,175,25,2,977,3588,1189,20,212,54,96.76207,wollen
AFD_Wahlprogramm_2021,175,25,3,1209,3588,1311,23,102,54,96.664917,das
AFD_Wahlprogramm_2021,175,25,4,1334,3592,1465,21,131,50,96.314224,EEG
AFD_Wahlprogramm_2021,175,25,5,1486,3588,1764,23,278,54,96.748856,ersatzlos
AFD_Wahlprogramm_2021,175,25,6,1787,3588,2082,17,295,54,96.452728,streichen
AFD_Wahlprogramm_2021,175,25,7,2099,3588,2223,20,124,54,96.452728,und
AFD_Wahlprogramm_2021,175,25,8,2243,3588,2334,19,91,54,93.300705,die
AFD_Wahlprogramm_2021,175,25,9,2353,3593,2637,0,284,65,91.315552,Vorrang-
AFD_Wahlprogramm_2021,175,26,1,850,3687,1235,18,385,68,91.323189,einspeisung
AFD_Wahlprogramm_2021,175,26,2,1253,3685,1543,23,290,54,96.197678,beenden.
AFD_Wahlprogramm_2021,175,26,3,1566,3687,1665,22,99,52,96.57357,Die
AFD_Wahlprogramm_2021,175,26,4,1687,3685,1912,23,225,54,93.304016,sichere
AFD_Wahlprogramm_2021,175,26,5,1935,3687,2539,21,604,68,91.979332,Energieversorgung
AFD_Wahlprogramm_2021,175,26,6,2560,3687,2640,0,80,52,92.12973,ei-
AFD_Wahlprogramm_2021,175,27,1,849,3798,956,23,107,38,90.536858,nes
AFD_Wahlprogramm_2021,175,27,2,979,3782,1476,23,497,54,90.536858,Industrielandes
AFD_Wahlprogramm_2021,175,27,3,1499,3781,1783,20,284,55,96.378914,erfordert
AFD_Wahlprogramm_2021,175,27,4,1803,3784,1980,17,177,52,96.554222,einen
AFD_Wahlprogramm_2021,175,27,5,1997,3782,2225,20,228,54,93.274826,breiten
AFD_Wahlprogramm_2021,175,27,6,2245,3784,2621,0,376,68,91.298225,Energiemix.
AFD_Wahlprogramm_2021,176,1,1,883,343,1076,15,193,62,96.663528,"Klima,"
AFD_Wahlprogramm_2021,176,1,2,1091,343,1336,14,245,65,96.625397,"Energie,"
AFD_Wahlprogramm_2021,176,1,3,1350,343,1591,702,241,51,96.309616,Technik
AFD_Wahlprogramm_2021,176,1,6,2293,348,2389,0,96,45,91.326935,177
AFD_Wahlprogramm_2021,176,2,1,358,643,494,21,136,52,96.412476,Eine
AFD_Wahlprogramm_2021,176,2,2,515,640,834,20,319,70,96.627434,komplette
AFD_Wahlprogramm_2021,176,2,3,854,640,1225,18,371,71,96.306297,Umstellung
AFD_Wahlprogramm_2021,176,2,4,1243,657,1494,19,251,38,93.301315,unserer
AFD_Wahlprogramm_2021,176,2,5,1513,643,2117,0,604,68,91.872139,Energieversorgung
AFD_Wahlprogramm_2021,176,3,1,358,738,698,482,340,55,92.200142,aufvolatile
AFD_Wahlprogramm_2021,176,3,3,1180,738,1772,19,592,71,91.838867,Energielieferanten
AFD_Wahlprogramm_2021,176,3,4,1791,741,1864,17,73,52,93.231697,ist
AFD_Wahlprogramm_2021,176,3,5,1881,738,2107,0,226,55,91.380241,unöko-
AFD_Wahlprogramm_2021,176,4,1,356,835,579,16,223,71,96.564514,logisch
AFD_Wahlprogramm_2021,176,4,2,595,835,1008,17,413,55,96.564514,unrealistisch
AFD_Wahlprogramm_2021,176,4,3,1025,835,1149,20,124,55,96.237465,und
AFD_Wahlprogramm_2021,176,4,4,1169,835,1352,19,183,55,96.237465,daher
AFD_Wahlprogramm_2021,176,4,5,1371,835,1755,0,384,55,96.412315,abzulehnen.
AFD_Wahlprogramm_2021,176,5,1,358,1032,457,18,99,52,93.264809,Die
AFD_Wahlprogramm_2021,176,5,2,475,1029,592,20,117,54,93.113991,AfD
AFD_Wahlprogramm_2021,176,5,3,612,1029,777,19,165,55,96.409584,lehnt
AFD_Wahlprogramm_2021,176,5,4,796,1029,898,22,102,55,96.471863,das
AFD_Wahlprogramm_2021,176,5,5,920,1046,1075,24,155,38,93.298325,neue
AFD_Wahlprogramm_2021,176,5,6,1099,1034,1237,21,138,50,92.717346,GEG
AFD_Wahlprogramm_2021,176,5,7,1258,1023,2026,23,768,77,71.958694,(Gebäudeenergiegesetz)
AFD_Wahlprogramm_2021,176,5,8,2049,1029,2132,0,83,63,97.010239,"ab,"
AFD_Wahlprogramm_2021,176,6,1,358,1126,518,20,160,55,93.460785,denn
AFD_Wahlprogramm_2021,176,6,2,538,1143,601,22,63,38,93.460785,es
AFD_Wahlprogramm_2021,176,6,3,623,1126,781,19,158,55,96.164124,führt
AFD_Wahlprogramm_2021,176,6,4,800,1143,870,16,70,38,96.692459,zu
AFD_Wahlprogramm_2021,176,6,5,886,1129,1166,20,280,52,92.675644,weiteren
AFD_Wahlprogramm_2021,176,6,6,1186,1129,1748,20,562,68,91.407196,Mietsteigerungen
AFD_Wahlprogramm_2021,176,6,7,1768,1126,1924,23,156,55,93.280235,ohne
AFD_Wahlprogramm_2021,176,6,8,1947,1143,2125,0,178,54,91.829231,ange-
AFD_Wahlprogramm_2021,176,7,1,357,1241,640,22,283,38,92.547234,messene
AFD_Wahlprogramm_2021,176,7,2,662,1224,1034,18,372,71,96.355721,Ökologische
AFD_Wahlprogramm_2021,176,7,3,1052,1224,1587,0,535,71,96.116859,Verbesserungen.
AFD_Wahlprogramm_2021,176,8,1,358,1423,420,16,62,49,96.581551,In
AFD_Wahlprogramm_2021,176,8,2,436,1418,707,17,271,55,95.632431,Wäldern
AFD_Wahlprogramm_2021,176,8,3,724,1418,848,22,124,55,93.291412,und
AFD_Wahlprogramm_2021,176,8,4,870,1418,1356,21,486,71,92.233597,Schutzgebieten
AFD_Wahlprogramm_2021,176,8,5,1377,1418,1587,18,210,55,96.758835,dürfen
AFD_Wahlprogramm_2021,176,8,6,1605,1418,1774,19,169,55,93.211746,keine
AFD_Wahlprogramm_2021,176,8,7,1793,1418,1991,22,198,55,92.591362,Wind-
AFD_Wahlprogramm_2021,176,8,8,2013,1418,2137,0,124,55,96.820763,und
AFD_Wahlprogramm_2021,176,9,1,359,1515,771,20,412,71,96.183929,Solaranlagen
AFD_Wahlprogramm_2021,176,9,2,791,1515,1062,15,271,55,96.434174,errichtet
AFD_Wahlprogramm_2021,176,9,3,1077,1515,1329,18,252,55,96.435829,werden.
AFD_Wahlprogramm_2021,176,9,4,1347,1518,1464,19,117,51,96.744904,Wir
AFD_Wahlprogramm_2021,176,9,5,1483,1524,1687,17,204,46,96.293938,setzen
AFD_Wahlprogramm_2021,176,9,6,1704,1532,1818,22,114,38,96.650902,uns
AFD_Wahlprogramm_2021,176,9,7,1840,1515,1932,19,92,55,95.948006,für
AFD_Wahlprogramm_2021,176,9,8,1951,1515,2042,0,91,55,95.948006,die
AFD_Wahlprogramm_2021,176,10,1,358,1613,718,21,360,71,96.704712,Bewahrung
AFD_Wahlprogramm_2021,176,10,2,739,1613,843,21,104,55,93.25573,des
AFD_Wahlprogramm_2021,176,10,3,864,1613,1284,21,420,55,91.079185,heimatlichen
AFD_Wahlprogramm_2021,176,10,4,1305,1613,1887,20,582,63,77.267235,"Landschaftsbildes,"
AFD_Wahlprogramm_2021,176,10,5,1907,1630,2158,0,251,38,96.623962,unserer
AFD_Wahlprogramm_2021,176,11,1,356,1710,603,16,247,55,96.209282,Umwelt
AFD_Wahlprogramm_2021,176,11,2,619,1710,743,19,124,55,96.624458,und
AFD_Wahlprogramm_2021,176,11,3,762,1710,1018,19,256,55,89.375061,Tierwelt
AFD_Wahlprogramm_2021,176,11,4,1037,1713,1145,0,108,52,89.375061,ein.
AFD_Wahlprogramm_2021,176,12,1,354,1904,846,20,492,71,91.66745,Vorrangflächen
AFD_Wahlprogramm_2021,176,12,2,866,1904,958,15,92,55,93.297379,für
AFD_Wahlprogramm_2021,176,12,3,973,1904,1641,20,668,71,83.066055,Windenergieanlagen
AFD_Wahlprogramm_2021,176,12,4,1661,1904,1849,19,188,55,95.550407,sollen
AFD_Wahlprogramm_2021,176,12,5,1868,1921,1980,0,112,38,95.550407,nur
AFD_Wahlprogramm_2021,176,13,1,355,1997,450,17,95,79,96.58847,bei
AFD_Wahlprogramm_2021,176,13,2,467,2001,682,18,215,107,96.917587,breiter
AFD_Wahlprogramm_2021,176,13,3,700,2006,1112,21,412,66,96.508484,Zustimmung
AFD_Wahlprogramm_2021,176,13,4,1133,2001,1237,16,104,55,96.717583,der
AFD_Wahlprogramm_2021,176,13,5,1253,2001,1628,20,375,55,96.27668,betroffenen
AFD_Wahlprogramm_2021,176,13,6,1648,2006,1862,593,214,66,96.814926,Bürger
AFD_Wahlprogramm_2021,176,13,8,2455,2052,2533,0,78,37,73.468681,don
AFD_Wahlprogramm_2021,176,14,1,358,2116,765,16,407,54,96.540627,ausgewiesen
AFD_Wahlprogramm_2021,176,14,2,781,2099,1033,1295,252,55,96.456581,werden.
AFD_Wahlprogramm_2021,176,14,4,2328,2122,2400,12,72,37,96.072174,der
AFD_Wahlprogramm_2021,176,14,5,2412,2125,2478,12,66,34,96.911476,EU
AFD_Wahlprogramm_2021,176,14,6,2490,2123,2614,0,124,36,96.911476,sowie
AFD_Wahlprogramm_2021,176,15,1,2193,2191,2368,15,175,49,87.271515,jegliche
AFD_Wahlprogramm_2021,176,15,2,2383,2192,2540,14,157,36,96.769836,weitere
AFD_Wahlprogramm_2021,176,15,3,2554,2194,2722,0,168,34,96.535103,Formen
AFD_Wahlprogramm_2021,176,16,1,2291,2261,2617,43,326,37,92.978981,Planwirtschaft
AFD_Wahlprogramm_2021,176,16,2,2660,2261,2689,0,29,37,79.474304,"ab,"
AFD_Wahlprogramm_2021,176,17,1,358,2298,470,20,112,50,93.300018,Der
AFD_Wahlprogramm_2021,176,17,2,490,2293,1000,16,510,55,92.404724,Mindestabstand
AFD_Wahlprogramm_2021,176,17,3,1016,2310,1133,16,117,38,91.665039,von
AFD_Wahlprogramm_2021,176,17,4,1149,2293,1818,19,669,71,91.665039,Windenergieanlagen
AFD_Wahlprogramm_2021,176,17,5,1837,2310,1938,0,101,38,96.799217,zur
AFD_Wahlprogramm_2021,176,18,1,354,2390,866,20,512,71,96.177322,Wohnbebauung
AFD_Wahlprogramm_2021,176,18,2,886,2407,1054,23,168,38,96.491379,muss
AFD_Wahlprogramm_2021,176,18,3,1077,2390,1179,21,102,55,92.233276,das
AFD_Wahlprogramm_2021,176,18,4,1200,2390,1473,23,273,55,92.233276,10-fache
AFD_Wahlprogramm_2021,176,18,5,1496,2390,1599,21,103,55,96.570709,der
AFD_Wahlprogramm_2021,176,18,6,1620,2390,2038,0,418,63,96.394203,"Gesamthöhe,"
AFD_Wahlprogramm_2021,176,19,1,357,2488,729,17,372,55,96.759819,mindestens
AFD_Wahlprogramm_2021,176,19,2,746,2488,960,19,214,71,96.292229,jedoch
AFD_Wahlprogramm_2021,176,19,3,979,2493,1061,21,82,58,96.157204,"2,5"
AFD_Wahlprogramm_2021,176,19,4,1082,2488,1194,20,112,63,96.446754,"km,"
AFD_Wahlprogramm_2021,176,19,5,1214,2488,1509,0,295,71,96.544861,betragen.
AFD_Wahlprogramm_2021,176,20,1,354,2682,630,24,276,71,96.066742,"Anlagen,"
AFD_Wahlprogramm_2021,176,20,2,654,2682,744,22,90,55,96.577797,die
AFD_Wahlprogramm_2021,176,20,3,766,2682,920,18,154,55,96.299278,nach
AFD_Wahlprogramm_2021,176,20,4,938,2687,1012,19,74,50,93.597794,20
AFD_Wahlprogramm_2021,176,20,5,1031,2682,1240,21,209,64,96.612442,Jahren
AFD_Wahlprogramm_2021,176,20,6,1261,2699,1366,22,105,38,96.761597,aus
AFD_Wahlprogramm_2021,176,20,7,1388,2682,1492,19,104,55,96.334404,der
AFD_Wahlprogramm_2021,176,20,8,1511,2682,1841,20,330,71,96.247696,Förderung
AFD_Wahlprogramm_2021,176,20,9,1861,2682,2112,0,251,71,96.622742,gefallen
AFD_Wahlprogramm_2021,176,21,1,358,2779,502,23,144,63,96.120865,"sind,"
AFD_Wahlprogramm_2021,176,21,2,525,2779,713,20,188,55,96.634911,sollen
AFD_Wahlprogramm_2021,176,21,3,733,2779,889,24,156,55,96.634911,ohne
AFD_Wahlprogramm_2021,176,21,4,913,2779,1352,17,439,55,96.007362,Subventionen
AFD_Wahlprogramm_2021,176,21,5,1369,2779,1494,20,125,55,93.066513,und
AFD_Wahlprogramm_2021,176,21,6,1514,2782,2065,0,551,68,92.021927,Einspeisevorrang
AFD_Wahlprogramm_2021,176,22,1,358,2893,456,20,98,38,96.962006,am
AFD_Wahlprogramm_2021,176,22,2,476,2876,659,17,183,55,96.348465,Markt
AFD_Wahlprogramm_2021,176,22,3,676,2876,1057,23,381,55,95.154884,teilnehmen.
AFD_Wahlprogramm_2021,176,22,4,1080,2879,1181,20,101,51,95.884903,Ein
AFD_Wahlprogramm_2021,176,22,5,1201,2876,1473,15,272,55,96.253662,Rückbau
AFD_Wahlprogramm_2021,176,22,6,1488,2893,1605,16,117,38,93.274994,von
AFD_Wahlprogramm_2021,176,22,7,1621,2876,2062,0,441,71,91.731148,Windenergie-
AFD_Wahlprogramm_2021,176,23,1,358,2974,608,18,250,71,95.838028,anlagen
AFD_Wahlprogramm_2021,176,23,2,626,2974,727,15,101,55,96.535583,hat
AFD_Wahlprogramm_2021,176,23,3,742,2974,1089,20,347,71,96.365196,vollständig
AFD_Wahlprogramm_2021,176,23,4,1109,2991,1180,20,71,38,95.790085,zu
AFD_Wahlprogramm_2021,176,23,5,1200,2974,1474,22,274,71,95.623093,"erfolgen,"
AFD_Wahlprogramm_2021,176,23,6,1496,2974,1776,22,280,55,96.660034,inklusive
AFD_Wahlprogramm_2021,176,23,7,1798,2974,1902,0,104,55,96.904564,der
AFD_Wahlprogramm_2021,176,24,1,358,3071,947,0,589,55,91.87722,Betonfundamente.
AFD_Wahlprogramm_2021,176,25,1,359,3270,735,22,376,66,91.216675,Sogenannte
AFD_Wahlprogramm_2021,176,25,2,757,3265,1277,16,520,71,92.714554,Energiepflanzen
AFD_Wahlprogramm_2021,176,25,3,1293,3265,1504,16,211,55,96.683395,wollen
AFD_Wahlprogramm_2021,176,25,4,1520,3268,1623,19,103,51,96.581352,wir
AFD_Wahlprogramm_2021,176,25,5,1642,3265,1802,18,160,55,96.859001,nicht
AFD_Wahlprogramm_2021,176,25,6,1820,3265,1993,0,173,55,96.813698,mehr
AFD_Wahlprogramm_2021,176,26,1,357,3363,593,17,236,55,87.03627,fördern
AFD_Wahlprogramm_2021,176,26,2,610,3363,734,17,124,55,92.975082,und
AFD_Wahlprogramm_2021,176,26,3,751,3363,1170,20,419,55,88.333488,Ackerflächen
AFD_Wahlprogramm_2021,176,26,4,1190,3363,1552,15,362,55,96.470932,stattdessen
AFD_Wahlprogramm_2021,176,26,5,1567,3363,1787,19,220,55,96.500626,wieder
AFD_Wahlprogramm_2021,176,26,6,1806,3363,1898,19,92,55,94.708511,für
AFD_Wahlprogramm_2021,176,26,7,1917,3363,2034,0,117,55,94.708511,den
AFD_Wahlprogramm_2021,176,27,1,358,3460,1063,19,705,71,91.180611,Nahrungsmittelanbau
AFD_Wahlprogramm_2021,176,27,2,1082,3469,1313,19,231,46,96.623741,nutzen.
AFD_Wahlprogramm_2021,176,27,3,1332,3460,1649,15,317,55,95.554031,Alternativ
AFD_Wahlprogramm_2021,176,27,4,1664,3460,1905,20,241,55,79.847931,können
AFD_Wahlprogramm_2021,176,27,5,1925,3460,2087,0,162,55,96.559845,diese
AFD_Wahlprogramm_2021,176,28,1,358,3557,603,21,245,55,96.698357,Flächen
AFD_Wahlprogramm_2021,176,28,2,624,3557,727,20,103,55,96.379242,der
AFD_Wahlprogramm_2021,176,28,3,747,3563,930,18,183,49,96.818314,Natur
AFD_Wahlprogramm_2021,176,28,4,948,3557,1432,16,484,71,96.255119,zurückgegeben
AFD_Wahlprogramm_2021,176,28,5,1448,3557,1700,0,252,55,96.820023,werden.
AFD_Wahlprogramm_2021,177,1,1,551,348,648,200,97,46,96.969543,178
AFD_Wahlprogramm_2021,177,1,2,848,343,1041,15,193,62,96.546303,"Klima,"
AFD_Wahlprogramm_2021,177,1,3,1056,343,1301,14,245,65,96.445877,"Energie,"
AFD_Wahlprogramm_2021,177,1,4,1315,343,1556,12,241,51,96.704117,Technik
AFD_Wahlprogramm_2021,177,1,5,1568,344,1685,14,117,50,96.291862,und
AFD_Wahlprogramm_2021,177,1,6,1699,343,2151,0,452,65,96.291862,Digitalisierung
AFD_Wahlprogramm_2021,177,1,1,850,634,949,22,99,52,96.959747,Die
AFD_Wahlprogramm_2021,177,1,2,971,637,1387,18,416,65,96.560028,Bevorzugung
AFD_Wahlprogramm_2021,177,1,3,1405,632,1529,20,124,54,96.634743,und
AFD_Wahlprogramm_2021,177,1,4,1549,632,1879,21,330,70,96.443481,Förderung
AFD_Wahlprogramm_2021,177,1,5,1900,634,2064,0,164,52,93.296822,einer
AFD_Wahlprogramm_2021,177,2,1,845,728,1166,18,321,55,96.493286,wirtschaft
AFD_Wahlprogramm_2021,177,2,2,1184,729,1405,16,221,54,95.841225,lehnen
AFD_Wahlprogramm_2021,177,2,3,1421,731,1524,19,103,51,96.760078,wir
AFD_Wahlprogramm_2021,177,2,4,1543,729,1768,22,225,54,96.723022,ebenso
AFD_Wahlprogramm_2021,177,2,5,1790,729,1860,17,70,54,96.491104,ab
AFD_Wahlprogramm_2021,177,2,6,1877,731,1986,23,109,52,96.841965,wie
AFD_Wahlprogramm_2021,177,2,7,2009,729,2099,23,90,54,96.123535,die
AFD_Wahlprogramm_2021,177,2,8,2122,731,2426,0,304,68,96.123535,einseitige
AFD_Wahlprogramm_2021,177,3,1,850,826,1179,21,329,70,96.276688,Förderung
AFD_Wahlprogramm_2021,177,3,2,1200,826,1304,19,104,54,93.292786,der
AFD_Wahlprogramm_2021,177,3,3,1323,826,1848,20,525,54,91.714645,Elektromobilität.
AFD_Wahlprogramm_2021,177,3,4,1868,825,2406,19,538,55,79.881271,Technikoffenheit
AFD_Wahlprogramm_2021,177,3,5,2425,826,2521,0,96,70,96.91523,gilt
AFD_Wahlprogramm_2021,177,4,1,850,923,1001,19,151,54,96.637032,auch
